easting,northing,number_of_vehicles,casualty_severity,age_of_casualty,1st_road_class_a_m,1st_road_class_b,1st_road_class_c,1st_road_class_motorway,1st_road_class_unclassified,road_surface_dry,road_surface_flood,road_surface_snow,lighting_conditions_darkness_no_street_lighting,lighting_conditions_darkness_street_lighting_unknown,lighting_conditions_darkness_street_lights_present_but_unlit,lighting_conditions_daylight_street_lights_present,weather_conditions_fine_with_high_winds,weather_conditions_fine_without_high_winds,weather_conditions_raining_with_high_winds,weather_conditions_raining_without_high_winds,weather_conditions_snowing_with_high_winds,weather_conditions_snowing_without_high_winds,casualty_class_passenger,casualty_class_pedestrian,sex_of_casualty_male,type_of_vehicle_car,type_of_vehicle_goods_vehicle,type_of_vehicle_minibus,type_of_vehicle_motorcycle,type_of_vehicle_other_vehicle,type_of_vehicle_pedal_cycle,accident_day_of_week,accident_week,accident_hour,road_surface_frost,road_surface_wet,lighting_conditions_darkness_street_lights_present_and_lit,weather_conditions_fog_or_mist,weather_conditions_no_report,casualty_class_driver,year,day,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
430554,431061,2,1,41,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4,2,0,0,1,0,0,1,2016,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435929,435500,2,0,50,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4,10,0,1,0,0,0,1,2016,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428041,435078,1,0,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,7,0,0,1,0,1,0,2016,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
432689,433854,2,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,4,17,0,1,1,0,0,1,2016,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432689,433854,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,4,17,0,1,1,0,0,0,2016,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428231,436525,1,1,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,4,17,0,0,1,0,1,0,2016,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429309,435021,2,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4,16,0,1,0,0,0,1,2016,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432284,435051,2,0,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,18,0,1,1,0,0,1,2016,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431863,430421,2,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,3,13,0,1,0,0,0,1,2016,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
429788,433491,1,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,3,4,22,0,1,1,0,0,0,2016,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425235,432958,2,0,18,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,4,7,0,1,0,0,0,1,2016,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
436483,435032,3,0,22,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,8,0,0,1,0,0,1,2016,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430535,433451,1,0,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,4,8,0,0,1,0,1,1,2016,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
427821,436511,2,0,47,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4,19,0,0,1,0,1,1,2016,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429810,434420,1,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,4,8,0,1,0,0,0,0,2016,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
424679,433610,2,0,29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,4,10,0,1,0,0,0,1,2016,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
431324,431708,2,0,38,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,11,0,1,0,0,0,1,2016,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
428972,435484,1,0,26,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,4,15,0,0,0,0,1,0,2016,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432945,433980,2,0,21,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,15,0,0,0,0,0,1,2016,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
443097,440631,4,0,25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,17,0,1,0,0,0,1,2016,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
443097,440631,4,0,41,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,17,0,1,0,0,0,1,2016,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
443097,440631,4,0,23,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,17,0,1,0,0,0,1,2016,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
443097,440631,4,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,17,0,1,0,0,0,1,2016,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
432291,436287,2,0,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,18,0,0,1,0,1,1,2016,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
428534,437104,1,0,70,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,4,19,0,0,1,0,0,0,2016,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
422903,434711,2,0,33,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,21,0,0,1,0,1,1,2016,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
426797,433071,1,1,35,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,4,4,0,0,0,0,1,1,2016,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
422627,433537,1,0,81,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5,4,10,0,1,0,0,0,0,2016,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
435951,435475,2,0,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5,4,12,0,1,0,0,0,1,2016,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
431825,430454,1,0,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5,4,18,0,1,1,0,0,1,2016,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
431404,435028,2,0,37,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4,11,0,1,0,0,0,1,2016,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
431404,435028,2,0,28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,6,4,11,0,1,0,0,0,1,2016,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
431404,435028,2,0,20,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6,4,11,0,1,0,0,0,0,2016,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
431404,435028,2,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6,4,11,0,1,0,0,0,0,2016,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
431404,435028,2,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,6,4,11,0,1,0,0,0,0,2016,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
420275,445365,1,0,28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,6,4,11,0,1,0,0,0,0,2016,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
425664,439612,2,0,41,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,4,14,0,0,0,0,0,1,2016,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
429948,436664,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,6,4,17,0,1,1,0,0,1,2016,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
430036,434078,1,0,20,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,4,15,0,0,0,0,0,0,2016,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
440272,449564,2,0,34,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,5,0,1,1,0,0,1,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429812,438919,2,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,18,0,0,1,0,1,1,2016,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
431026,433540,1,0,28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5,10,0,1,0,0,0,0,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
435675,434795,3,0,52,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,12,0,0,0,0,0,1,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
435675,434795,3,0,66,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,12,0,0,0,0,0,1,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
431881,435453,1,0,85,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,15,0,0,0,0,0,0,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
432858,435382,2,0,6,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5,15,0,0,0,0,1,0,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
432858,435382,2,0,9,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,15,0,0,0,0,1,0,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
432858,435382,2,0,10,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,15,0,0,0,0,1,0,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
426743,427878,1,0,26,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,15,0,0,0,0,0,0,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
432173,425966,2,0,31,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,8,0,0,0,0,0,1,2016,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
430785,424533,2,0,73,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,11,0,0,0,0,0,1,2016,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
427896,436200,2,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,18,0,1,1,0,1,1,2016,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
431966,435835,2,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5,22,0,1,1,0,1,1,2016,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429466,427604,2,0,28,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,5,13,0,0,0,0,0,0,2016,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429466,427604,2,0,48,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,5,13,0,0,0,0,0,1,2016,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429373,433781,3,0,47,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,5,13,0,0,0,0,0,0,2016,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
439049,426668,1,0,24,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,5,13,0,0,0,0,0,0,2016,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
426013,433936,1,1,86,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,5,12,0,0,0,0,0,0,2016,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
420428,440372,3,0,80,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,15,0,0,0,0,1,1,2016,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
420428,440372,3,1,83,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,5,15,0,0,0,0,1,0,2016,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
420428,440372,3,0,42,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,5,15,0,0,0,0,1,1,2016,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
422305,443629,2,1,24,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,5,9,0,1,0,0,0,1,2016,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
419911,445189,1,0,86,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,5,11,0,1,0,0,0,0,2016,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
431027,430577,3,0,41,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,17,0,0,1,0,0,1,2016,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
432844,434994,2,0,77,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,5,15,0,1,0,0,0,0,2016,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429109,433552,2,0,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,16,0,0,0,0,1,1,2016,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429464,433392,3,0,36,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,6,0,0,0,0,0,1,2016,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429514,433793,1,1,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,3,5,4,0,1,1,0,0,0,2016,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429514,433793,1,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,5,4,0,1,1,0,0,0,2016,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
431583,429064,2,0,30,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,8,0,1,0,0,0,1,2016,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
432823,435217,2,0,8,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,3,5,18,0,0,0,0,0,0,2016,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429146,433505,3,0,31,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,23,0,0,1,0,0,0,2016,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429146,433505,3,0,23,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,23,0,0,1,0,0,0,2016,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429937,433040,1,1,22,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,4,5,0,0,0,1,0,0,0,2016,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
445958,431183,2,0,29,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,18,0,1,0,0,0,1,2016,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
445958,431183,2,0,29,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,1,18,0,1,0,0,0,0,2016,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427967,435720,1,1,22,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,5,13,0,0,0,0,0,1,2016,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
427967,435720,1,0,52,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,5,13,0,0,0,0,0,0,2016,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
427967,435720,1,0,38,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,5,13,0,0,0,0,0,0,2016,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
427749,436433,2,0,50,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,5,13,0,0,0,0,0,1,2016,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
427283,433766,2,0,29,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,5,14,0,0,0,0,0,1,2016,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
427283,433766,2,0,52,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,5,14,0,0,0,0,0,1,2016,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
429461,436019,2,0,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,5,16,0,0,1,0,1,1,2016,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
435658,440202,1,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5,5,8,0,1,0,0,0,0,2016,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
431034,424695,2,0,70,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5,5,12,0,1,0,0,0,1,2016,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
436518,434022,2,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,5,13,0,1,0,0,0,1,2016,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
431603,426687,2,1,18,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5,16,0,1,0,0,0,0,2016,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
434792,437967,2,0,37,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,5,17,0,0,0,0,1,0,2016,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
436229,435593,2,1,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,6,4,19,0,1,1,0,0,1,2016,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
428307,434106,2,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5,11,0,0,0,0,1,1,2016,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
424689,435030,1,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,5,15,0,0,0,0,1,0,2016,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
435942,433600,2,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,5,18,0,1,1,0,0,1,2016,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
435942,433600,2,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,6,5,18,0,1,1,0,0,1,2016,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
435942,433600,2,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,6,5,18,0,1,1,0,0,0,2016,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
435942,433600,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,5,18,0,1,1,0,0,0,2016,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
433388,435467,2,0,72,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,18,0,0,0,0,1,1,2016,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
433388,435467,2,0,80,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,6,5,18,0,0,0,0,1,0,2016,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
436117,431173,4,0,35,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,5,21,0,1,0,0,0,1,2016,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
436117,431173,4,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,5,21,0,1,0,0,0,0,2016,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
436117,431173,4,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,5,21,0,1,0,0,0,0,2016,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
428096,434513,2,0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,6,5,22,0,1,1,0,0,1,2016,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
428266,435438,2,0,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,6,7,0,1,0,0,0,1,2016,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
432569,429755,2,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,6,8,0,1,0,0,0,1,2016,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
430233,433333,1,0,46,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,5,22,0,0,1,0,1,0,2016,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
431763,434251,2,0,29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,6,11,0,1,0,0,0,1,2016,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
423180,438141,2,0,46,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,6,14,0,1,0,0,0,0,2016,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
432344,434497,3,1,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,17,0,1,1,0,0,1,2016,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
432344,434497,3,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,17,0,1,1,0,0,1,2016,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
